# contract_addr, #patch, gas_incr, inst_incr, size_incr, orig_size
0xa42009c3c31528b59fcadc219f002dad3a0d6399 1 104 248 248 1576
0xa42068fd60ca314d09e5eb818db13ac5e62d7e34 1 53 36 36 9696
0xa42c5aa9735eca0db714f02de9dc2a56e405dae7 10 612 1183 1183 15708
0xa42d0c2ed739cd1e3fb11fde1311dd2a13316952 2 128 117 117 834
0xa42f694145ed38d829ac915f9cfccb9aa951d594 4 183 451 451 4520
0xa42fc6c45911d5daa7d31efdabe19c9f0ebdb404 8 494 1083 1083 15248
0xa438887456ef2176f290def5a47ad9188824bd9c 2 96 135 135 3080
0xa43c02ef37e10cc1c351f557ac0df0c1eab35ac5 4 225 537 537 5252
0xa43ebd8939d8328f5858119a3fb65f65c864c6dd 3 179 197 197 696
0xa4440479a139ae2eea58a0740f5af0648219bca0 1 64 58 58 824
0xa447c35297a7c07cb8fd8ddf78c6c9cfd46dc492 2 88 260 260 5430
0xa44e5137293e855b1b7bc7e2c6f8cd796ffcb037 6 278 1645 1645 12662
0xa44f624bec478a0852f5a1fd14bf59eca604a0c1 2 106 696 696 8008
0xa454da007e15714686ab5e0994ddc3c804369cdf 7 478 421 421 14888
0xa45c5701295071113689b38747fb4c8eafc683e0 2 106 277 277 4116
0xa45d88c06a8643fb53f9c9923162403852bf3592 3 211 139 139 6080
0xa4614cac142103a4d3a0481f0b44974f0776fc6c 3 234 150 150 1702
0xa47178da1119218bc2a8dd9e3251ee89b7c7e7f0 3 170 280 280 5372
0xa4719e9696ca2fba2ddd9573f0c900d79b6c7aaf 7 361 467 467 4464
0xa475207bc028c9bcc0ac750a42ee468c71c406c0 2 94 126 126 3720
0xa47deca5d1c548f64525a011345a82771973c2fa 4 205 448 448 5108
0xa488402c53a12e20d53227e32a8c4d7a2795f723 2 106 281 281 4302
0xa49186e5c6ad0474cc5226ed7a2ee38578b0d901 2 169 79 79 5390
0xa494fdf42b5801bece90e4e4040cd48fce734ac5 3 150 251 251 5894
0xa49a72620ea19a8eaa9823a8d96655c66389d8fe 4 205 448 448 5108
0xa49ff9eddc1f4f3f49cc842acb14f914fe444a90 1 55 193 193 7984
0xa4a512261113ff7075a17406a712738828c1f375 2 128 694 694 5378
0xa4a5f69a2d4544bc36e318ac772561203d2c1b23 2 88 527 527 7860
0xa4a8ba780b715ce4a39d9525d66cb327eaeddbb9 2 110 257 257 4984
0xa4bb9afc41b1201b227de34a2869f13227ed8385 7 521 641 641 13200
0xa4bd9736ff4bf6bc74380bebc6d4feedec20aa2e 2 96 148 148 2278
0xa4bde53eba67675cbd5d7970c474ee9c1b87da2e 2 106 696 696 4284
0xa4bfe38260be461f17ef17b29df8c32eb4d33043 3 197 99 99 11612
0xa4c22afe75f36c5f79d1b522599f163dc10b4b50 2 106 696 696 8008
0xa4cb10487a57ecc7c6728a665b672347778f4be0 3 210 176 176 6156
0xa4cfe48051a2bd9ef5b380f274762928a3767d9d 2 106 696 696 8008
0xa4d17ab1ee0efdd23edc2869e7ba96b89eecf9ab 3 170 171 171 4654
0xa4d5f50da810ba5ff3bb83a851fe50648629635d 4 183 451 451 4520
0xa4d63d87758696246c37a66205c9b586f94fd27f 2 106 696 696 8008
0xa4d861975303e86dfd0c2cbe08bdb48f1171f4e6 1 64 35 35 1268
0xa4de910f252c38fcec811075e532d4644cb86f58 2 162 242 242 3118
0xa4e4fc3ca029305a6a27e0cd521bbd87b96be5de 1 96 38 38 838
0xa4e766a4d747e634a3e3113a2f689cdde11d6e3f 9 710 861 861 9128
0xa4e92f8fb8b5915bc8f983e181f26a984ed8dfdf 3 250 176 176 10384
0xa4ef5964f146d2526c51fc40caa244e45edce136 2 106 281 281 4280
0xa4f0a4bd9fbdac7cdf463fa49106b28985ac5ce4 8 556 331 331 16732
0xa4f546b43c6338e20f544b2827d8ee099b389f02 6 337 1033 1033 10594
0xa50141e78cb4d9833165a9225ec5dbfa14991d77 2 128 698 698 5382
0xa504ebc13fed2664014c63d391023acdcee85b3c 2 106 95 95 6704
0xa506a220cbb18ecaa86cf57f3fc32509f81ef319 4 183 1086 1086 8408
0xa50b8ae619110312d95e1e8db6318b324f24ade8 2 126 79 79 12000
0xa50be22a06898ea2f3512c0c3aa33392796be693 2 106 190 190 6724
0xa50d87cf6f7ab01c4804eec9647a05b68ed96c4b 10 693 385 385 16792
0xa50f616c7f8527091fcb8985006d7a451e5d94a0 5 312 518 518 7306
0xa517a46baad6b054a76bd19c46844f717fe69fea 2 110 386 386 10718
0xa5192cd81bd050b7eeba24b9de3c5dd983968a27 2 128 207 207 704
0xa522963d0c5f6bfb42f6fad14cb0b98ae0af646a 4 183 1086 1086 8408
0xa5247a4b2db61660a40595547ca64946181fd57c 2 88 277 277 4860
0xa52966d88586e708b128bc22e7a8b7900a7918ac 4 308 214 214 13736
0xa52a0bc6ccf2e98597746ddda39e7650b85c9036 5 279 521 521 6564
0xa533183fd61c45794ef0e94d886cf9c2e2248382 2 106 696 696 8008
0xa5384627f6dcd3440298e2d8b0da9d5f0fcbcef7 4 238 192 192 8258
0xa53b9b044bb919db3e06a35d57a06d057f3e0424 1 53 182 182 27962
0xa53baea4210bd2a8b7cbdf5fa9c34e76b89af3f2 3 158 209 209 7420
0xa54c4c9ca270e5b1775f000872bd48c11755068e 2 106 696 696 8008
0xa54fd562f267912f21ebfb0a0cd99429a013682f 4 183 1086 1086 8404
0xa55562180594a27fd15f7c4f0c24f5677fe71c47 2 106 314 314 5474
0xa556832bae2c69fa6bcfdd7977c506086f9e94c8 6 391 272 272 18070
0xa5571ead62f7706373cc33403da5edf8a9043729 2 106 283 283 4918
0xa55d3bd7749187f271eabc2520092137af56b371 3 171 843 843 9868
0xa55eac920e9f305aea04e1e726135ffc28305b4f 6 323 280 280 10044
0xa5657f2636e5318ca68adffdc0ba19c0dee4ba53 9 546 681 681 6140
0xa56e4f9d0f8a6ca17e2a65a8d6b30f51667d0e3c 2 94 232 232 10432
0xa56fc6009abe5772147b566befb6d85f12ef0f36 2 109 240 240 7814
0xa578acc0cb7875781b7880903f4594d13cfa8b98 4 200 419 419 4282
0xa57b6640fb32e5a0f0e1b095e75766ca228ec0eb 1 64 51 51 5234
0xa57e2b345035958a3a0def232a73b3d2c4869dca 11 705 1040 1040 22270
0xa58c2260154897509bea3a4f34ccc465d4c66e0f 2 128 432 432 2122
0xa58ea81ac631c2cb06c1f64a40624121fc077174 3 163 264 264 5756
0xa5981c9961823b84bc77259f4b6d270efc0efdc4 4 266 417 417 6688
0xa5982ff8a26818d6a78a0bc49f080d4a96dd0491 2 106 696 696 8008
0xa5a283557653f36cf9aa0d5cc74b1e30422349f2 2 106 696 696 8008
0xa5a7922445c080faba126ea0c8d414dfad36713b 9 651 501 501 17674
0xa5aa1554f19daf3bec1dbf1fbe9535484a8a671a 2 141 161 161 15992
0xa5b02488e9a827ff52d765e03683688cfb64d4c9 1 97 52 52 4800
0xa5bdc0a4e26e6aba436283d6b3be8a09860b5512 1 120 176 176 3174
0xa5c5ae4c5c865f5d9b8394b6a69de30ae8b4578b 1 85 59 59 8586
0xa5c65c70e17747371fe105c1a6fe50e4fcec246f 4 290 696 696 5212
0xa5c84a0f3807a34812a14513057a3c9bd9b04764 3 170 281 281 6684
0xa5ca78d849fa2b1cd4f37e81e99f6c5cc6c92a7e 6 315 327 327 16910
0xa5d47a1d19e197678a3b6ed930c1c3c7a557d62f 4 254 577 577 10806
0xa5d74558afde3ed7a8144a4960a26c44755c3a57 2 105 75 75 6188
0xa5e3bf42195c0d67f78e6e4abbf01fe503a5596f 1 86 137 137 5696
0xa5e45be4b81d185543d693cd82f0b748c560ef33 5 312 482 482 7754
0xa5ec56a862711869b5c9ee8fe8366d61517894d6 4 183 1086 1086 8408
0xa5f32fd01c918875c964cab25e1e3f31facd08de 2 128 624 624 6406
0xa5f3da8b55ae6b838c269e97372d3dee3ac3278f 2 88 527 527 6758
0xa5fb6a138993f62f6b31cf5853d8e7cbdc3c326c 2 106 696 696 8008
0xa5fb7ef282996357f9c8b20469735af32642e65f 2 105 60 60 19320
0xa5fc70ea27ce416237c4212406d006b852451676 5 267 1103 1103 8044
0xa5fdd9235443e78a7a03d68936189b37d60b8112 2 108 109 109 7808
0xa5ffc21f151496b3d9bb6f94cbaf1a363ac6e44b 2 106 696 696 8008
0xa60354005b3897bc684244b593fa6f5f18ecd13e 2 106 700 700 9130
0xa6047765e275522bfa0ef6638cbc402de023aa86 19 1094 789 789 15190
0xa6055f07fa0ed8f96120e6b81f3329051677ac28 3 171 356 356 5006
0xa60bffe2fab78d026b74cc6c8169a9cdad91b549 4 275 229 229 8062
0xa619c3df689ecb7ef3b99526a1a7599d2e443f65 2 86 148 148 604
0xa6218644a294e611213dc5629bc4cc48053f739f 2 110 257 257 4990
0xa62677628970f346136040f388a46df458f0be40 4 211 729 729 6498
0xa62b1c06ba8e7aef4643fc8149a053b4d2aabac4 2 106 700 700 8106
0xa62bdee2f277c2e2c0f46cba96879b263796ee1c 3 215 180 180 4624
0xa62ee30d2cea532996a0a018a8ac61173aefec3e 2 106 696 696 8008
0xa63864e4b6eb2838ea5cc8f1dace9909d38c364a 1 96 43 43 4076
0xa639ceee6e669d1d4471a13ddaa67bd04f4839f2 4 200 864 864 8874
0xa63b735f49e849c2e0564cd779cd6459e7b4b5ba 3 129 486 486 10140
0xa643b51d4b4d23c40a21a6ea50969973d9313338 3 160 318 318 4864
0xa64694c5b4fc74ddf48aaefbbe2396ad4f80bedf 1 64 177 177 880
0xa64afe7c17b5d9d38a34d6e0d9e9aa9cc09f8da9 9 398 571 571 5844
0xa64b0456ee7956cbc72ce31d61f43220a398a4f1 3 179 225 225 3860
0xa64c3956d55592fa20762d8e62eb5b8e6f8aaad0 4 182 464 464 5918
0xa654dc7e3aa5227d8fa9538619475f4edc34de63 3 181 316 316 5030
0xa656206db8e5edba9f135938892b50eda8701b7d 2 172 291 291 2992
0xa657491c1e7f16adb39b9b60e87bbb8d93988bc3 3 173 124 124 11696
0xa65df1ce677291603d0d56af74c647a6a9bdb2bf 2 106 696 696 8008
0xa660ac6b04c167ac5ce2f68cb095b16c63b7aa73 3 163 294 294 4906
0xa661bdb2b809691209018ae0776c25ec0585d268 3 160 117 117 11820
0xa667227ca1b68563d9245ad91aab9db58a60c382 11 779 716 716 9632
0xa667391cc282e88c572761a79e0823519be7ad10 3 163 264 264 5756
0xa67190f513c69cd5fc2fe6e85e0542f8e769e255 16 944 1146 1146 8654
0xa6768ab9252e71ca6bbada32b21b91a1cb703c63 4 215 461 461 7312
0xa677a4b6156417607d3f039a2ffa54dec7670ee7 2 150 89 89 11966
0xa67a2cc830c3cd792b4ef546c1a37eb9420ef469 2 106 703 703 7936
0xa67c838e8be7d9bd23840d410a868d0adcb47b2c 4 242 935 935 10126
0xa67e937501bdb5aa37a14a4c3a6f58ec0f994f71 2 85 84 84 18312
0xa6984d9fad1dc5d34811dbf819074aebd04783ef 3 171 843 843 9868
0xa69a5675527ddb30a0d5830a427328587a94843f 1 53 272 272 11854
0xa6a180ce6432a356fb15ede85f63e1e6ffd7afeb 3 171 843 843 9868
0xa6a8286695fe11bea8ca18a21284f0288e2fdabb 4 183 451 451 4520
0xa6acf7cc5e51e6e339eff656c092ba13339e4262 2 119 425 425 17764
0xa6b0412276b2484cfb370890b9d07e0c8f1f7684 6 376 587 587 10508
0xa6b4d713a76e8ddb9866ded37373c6800152283b 2 99 81 81 7010
0xa6b810e367ff0b3a947d8d193f73c29f4a8dd913 2 106 696 696 8008
0xa6ba0aa61ccd254fd92d548dfe87d06533649c12 12 606 777 777 14068
0xa6c9e4d4b34d432d4aea793fa8c380b9940a5279 5 269 1338 1338 11368
0xa6cc83cab18fbdf21310463d37e0dd2e8d3e3f60 6 471 318 318 12454
0xa6d33a29261875e29644403cbcddc4a6a76f19b8 2 106 696 696 8008
0xa6d3ab499f7b20ce2a9ab5660415ccc19e42c4df 3 233 144 144 10952
0xa6de38d225bd87e4068779c4ba1d29be30cca417 2 97 177 177 782
0xa6de8245126a38dd26c6b5e6f590ecc70e5a962b 2 110 257 257 5018
0xa6e321fe0b37a23aaae7a6028c8df6d45b47940b 8 556 326 326 16476
0xa6e4e8ef7039d43b8b5332cf4b711d9ec016db7c 3 238 309 309 15932
0xa6f199be8e8e13a3699a5b0c6d187aba7c5e943d 5 413 295 295 9156
0xa6fc618b723b3a8646c086aaa013d68da0d46370 3 163 264 264 5756
0xa6ff52190e6d23459635c8b19eda6ca602151b88 4 183 451 451 4520
0xa70115177267227a9e78c26dc77a074ba57dad87 2 152 172 172 12080
0xa70435d1a3ad4149b0c13371e537a22002ae530d 1 44 127 127 7324
0xa704d783387b6332c63d8bfb943ed858122cc4e8 2 182 87 87 4992
0xa708f7c82c2833d64c3316f1562aaa0852af132b 5 265 659 659 4692
0xa70f9a2b087360ffdc280c94ea676c9bd60c42f8 2 110 228 228 5864
0xa7129932d73e2db3466f9321be1258b0f55f6a67 10 745 1621 1621 14398
0xa715ea6233f000d2a0ac06da7d3bead4539475aa 2 106 696 696 8008
0xa71974bedce3e6310e66c483a5eb20fd5285cc1e 3 150 305 305 4154
0xa720c8a0e6d018223f3572812a07399b443da478 4 205 448 448 5108
0xa7223e308a4e0542a307614549e32917b944880b 2 106 696 696 8008
0xa723606e907bf84215d5785ea7f6cd93a0fbd121 6 387 200 200 11344
0xa723c1b5c49af873fa01b3abcdfbacfa5117bfac 4 183 1086 1086 8408
0xa7326b8a5bef0878c9642d5316917fbff8a0fae9 2 106 286 286 4222
0xa736e545cf14041147ed2ff7087c28d4bf2f8b07 7 439 458 458 13664
0xa736fecda2c2feef611b73b63992894c937df83e 4 205 448 448 5108
0xa73a2f8ecf8eadef99a0c40cf967aaa189ab4e4d 3 201 308 308 5558
0xa73d8691acfd3486a4485d1d0169a5f889951c91 2 110 257 257 4990
0xa74476443119a942de498590fe1f2454d7d4ac0d 6 371 822 822 4740
0xa74b46743a3c56979df507746259796a0be8e6c8 4 183 451 451 4520
0xa74d8e35e2d8a6a03749be29f94177651ef01a1f 1 76 45 45 17736
0xa74dbef16eb0f6e13eebbb7ce36f33497d77d5f2 4 183 451 451 4520
0xa750b6697d846f6bd5d360242a64b9667c2d2bbc 3 182 855 855 12036
0xa75f721686acaa6618b07abb43153ae356032e79 4 183 451 451 4520
0xa75ff213b21ec9bdc99e8143bf90c60b5a139bba 3 174 282 282 6000
0xa76420285d4a2f912549c6ed1a6fd8dff163de55 2 106 283 283 4140
0xa765960c2ab3ab7e761a216dd27eef229d760cc7 2 109 106 106 11778
0xa7672f70e31641464054f585318f4ad7873e23ba 4 183 451 451 4520
0xa767c10b70e2d6c33fda2e3b73623bc5c8cd8ca6 5 287 563 563 7286
0xa76d39cf94a2ac8d99b1e9c3ec04930e1e908251 2 106 696 696 8008
0xa77b313c47d6d33789d0d4ca677d1229bcbaded3 3 171 356 356 5006
0xa77e52b42409d193e18f99feb29a66b16385a8e9 1 53 126 126 3506
0xa77fe25d763da715e8dfc2e6fab344e1538a7cfd 4 205 448 448 5108
0xa782e28a912ef9c44cbf827f8a3fefc3a8cb85e0 9 664 779 779 21608
0xa78d2f40605c875ccef43128bf0416cb3b4a8d49 4 205 1083 1083 8422
0xa78fed6cff3250aa0a188abd45a48b56d5c2f320 4 183 451 451 4520
0xa795f0010ec509f8418b2abad36d86a1acca0666 4 222 626 626 2214
0xa79bd8340b3e8fef8f2957ebfdd05d9e16523ad1 1 64 98 98 5150
0xa79bdfa726222915aa494388c891410a2b61cdfe 4 183 451 451 4520
0xa7a3de21f9505eaa8a4d34ae2d5497f8d5df35c2 4 182 464 464 5916
0xa7a42ff6d0911e2f8afa96e6b4553790c462e25d 1 64 177 177 3980
0xa7a4db3ac7822f988d50827f975545af4e97954f 3 225 164 164 8524
0xa7a7396be10419af2f26da07990bc5e69796e412 2 105 87 87 494
0xa7ab9dab2e14f0a7008ad7307d58fb23917e87a0 1 53 36 36 7148
0xa7b0500b6e1106428c4deabd5e3034cc9c5a9703 4 205 448 448 4228
0xa7b4522a4996154861621ee2000ad66a23c6ce60 4 215 393 393 6650
0xa7ca36f7273d4d38fc2aec5a454c497f86728a7a 12 642 541 541 6456
0xa7d0d9c3cbe7452f2bd2ef99a37853eccaabcb8e 2 110 524 524 8088
0xa7dc131e761116522d39d3fc3dac3e20a61eb4f3 2 106 700 700 8022
0xa7dc829c58d3048a956f63b68a553b97a7e5c87f 1 64 29 29 31526
0xa7dccc2725aaa1362d3beba177ba76c795ea2298 1 86 55 55 27370
0xa7dd95d9978dde794eae5233889f1ffebcdc9914 2 107 168 168 16920
0xa7df85c6ee20a400696fbe3b55bf06ce8d0df0cd 3 163 264 264 5756
0xa7e047d585323bfcab49e46bb71341700056d6b4 4 183 1086 1086 8408
0xa7e82a21a4e9ba0028549c847e1295010c674c2b 3 158 209 209 7420
0xa7e9e4821142308c509548e00874bbbb8c801bc3 5 312 518 518 7310
0xa7fc8011a04cc8817dce59d3328bc4b716841878 9 621 376 376 17990
0xa800289755488b2291f52c424655a9bdfa877dff 4 215 461 461 6560
0xa8015120379d11602999d9caf162b7d507ca650a 8 400 780 780 8938
0xa8066598e2d6db15595de028c7250e41c9e0c4a8 2 110 257 257 4984
0xa807271d149faf69c7395f9737d18366e7b8654d 3 169 260 260 1528
0xa80c6623efafe7f358d153ff1d476822f03fdcd6 1 53 36 36 7148
0xa80d19a184ed658691a63ea42bd174a6d095a682 2 106 696 696 8008
0xa80dbb03de1a9fb8c4dd73588fda91609e5d5aef 7 436 710 710 10690
0xa81171bc4fa139eb4ed94674707977f457dcf178 8 556 331 331 16664
0xa81976db57b421e6693bf7c3af88ef3a90576d91 5 260 564 564 5414
0xa819a3fdaeb08a8e66e1912e0e1642cc31531d31 3 163 264 264 5168
0xa81ed0a8b37f421e253b8171889a4f436e6db965 1 64 29 29 6374
0xa823e6722006afe99e91c30ff5295052fe6b8e32 2 160 120 120 27238
0xa82490c21a2c924e5c0a759e8ca6a165fca8dce1 4 224 392 392 4534
0xa82b1516be442d2bb6fdbdb522bbf20f2f7e94eb 2 106 171 171 8236
0xa83144d4de3e6618f57b1c15a421b21e8b800d01 1 97 402 402 8390
0xa8317ef91e9e7187b479582b0e13b0bb8f494431 2 106 283 283 4866
0xa838cc309f2dc7560f2bf1f4bdde58c0974767b3 2 106 281 281 1990
0xa83a86be031728a7dd99d00aeb76677918133c1a 2 106 281 281 4302
0xa83ef624a4ea2660b5f8aca37d1aee4be9eeac19 21 1217 961 961 12312
0xa84dffef4777c48529fa501330fb3c3be2ed68a8 1 85 39 39 228
0xa8515b27487b327d1ffa257f89b657fe87672980 2 141 83 83 6898
0xa853546534005854338d82fc85868ba88c32137c 5 279 910 910 11826
0xa85a6413399b99a48cf6b7355bec63167e0bdb68 4 183 451 451 3684
0xa85bb81bb34b392e8d2a1eff330f79f5c215e1e5 13 630 1283 1283 19740
0xa85e234d071e5acc1d91badd306ed601a38575e8 3 171 400 400 5208
0xa8637b2df8ca339818314b7def756ed19ae4d5e3 9 588 473 473 10534
0xa8659f5af01796b39e0dfb3323acc00d8fe97ea2 5 270 230 230 10968
0xa871f6778da1b2e53f384370784b7f3ed4870ea3 3 233 100 100 558
0xa873624c9fb219dde6a2fe1ca7f691e52a2d32fb 2 106 696 696 8008
0xa876a97883be57f52883172ad8b40e5166de3cf3 2 106 281 281 4302
0xa87a07c6d89783fec9f1fb4504de803573235df4 2 106 696 696 8936
0xa87bc06209f8883849456fdb041ffeabc3ddfdb9 3 129 486 486 10140
0xa87ef16ac58d91d0e4660079bbb3efbbb2a944ae 2 106 696 696 8008
0xa88d87b71250d4bb1511575a52e4e09df2fed595 2 106 283 283 4140
0xa894ce1a33725345b8d6f3455b0d4ef3642d124c 2 106 283 283 4090
0xa897303e3f1ec585aa0816d1527f9025a37a5905 4 193 1334 1334 17146
0xa89b645cbb7c1aa4ddec81368d20c05ae20d2e8e 4 205 448 448 5108
0xa8a07e3fa28bd207e405c482ce8d02402cd60d92 5 264 730 730 11102
0xa8a937c840c9d808e20b7f89815f658384257e97 1 53 94 94 2186
0xa8ae1e0ee561bbc6b994786a5b0eab72126edcfc 2 97 329 329 4646
0xa8b8d3a540ffc5ae0a2d22fc725e0c09bced3c91 1 85 39 39 228
0xa8ba4095833a3f924d86cb3941099c1abb75ea13 6 278 424 424 4568
0xa8bb04cb26f071db46872020aa5bdf4c60ed409e 8 479 491 491 5882
0xa8c7f56c90b20afaae9f7a006ca2df1dfba56279 6 315 327 327 16910
0xa8c94f66f0c9add0f50ae91bfe985c03b5493511 4 212 478 478 3604
0xa8cbd21faf0cc087c9f6beeb7ff8f4f477462cfc 2 106 699 699 5366
0xa8cf661b6a53cab4125bbdd238078d50c9db92a4 3 174 196 196 6274
0xa8d86105a6209ee1c4508e55da302dd57da28e47 5 326 275 275 11482
0xa8d9ce45ef8a5ee06e736554f96d5d9da82a4d8d 4 205 1083 1083 8422
0xa8e3119de0e1b19facba457ea2a241afd644ea7d 2 106 696 696 8008
0xa8ea09823744f20ae5bb4af3975602fc8b9acb76 4 200 494 494 9008
0xa8f4c7550b54c3ec9b5670d783d2c0991f2e21ce 3 197 99 99 11410
0xa8f6c91fa93aaf73b0fd9e949531bc1e624be647 1 64 179 179 874
0xa8f8fdad7d6514288a5dea2b8d6f7f2cc3ee5eb2 4 262 143 143 12544
0xa8fe9b751349657176646edd85123a82b0ee10eb 3 158 209 209 7420
0xa8ff79ae4d596341915c93dfc26fc3b5bc96b743 4 254 332 332 6686
0xa8ff919febc2d314bbfdeb686925ec75e3581a3c 6 446 336 336 47950
0xa90acc9a93b124a9ede741e5d52a2b9882096ee4 2 108 221 221 3276
0xa90b105820e98b9e54acf4d119eccda4e19c023d 4 205 448 448 5108
0xa90c69d36d6aef0bcd167b67de055ad25c8f7c3e 3 179 126 126 9434
0xa90f7b3e59e005b7882c86257ea813e3c1ac0c56 4 205 448 448 5108
0xa9108e05b8ce20c3216d05c4226be82d79760fd8 4 183 451 451 4520
0xa912e3eb0c90c929be7da570f4ad7b9b696d98be 5 312 518 518 7306
0xa9132231ab8e3eaa2752ea5aa6175e25ab40a912 13 777 851 851 4450
0xa922a31c8379b63e770ceabc94f2a77dc5ce40f3 2 128 694 694 5184
0xa922e4329ea25941a32d3782beb82ff47901c732 2 110 257 257 4990
0xa9244061223eedfa34ffa05f3ebdc8083276acea 2 131 105 105 34880
0xa9261b514af8ef6ad8b679a9174cb220d5a07d48 4 183 1086 1086 8408
0xa92d3c307357e130abd3015ccb89f9aa94faf100 8 452 977 977 24528
0xa92e2fcb5d275f83f133e0f08c01ac14dafee51e 2 106 281 281 4302
0xa92fb041e6f6b8355c94dec2480f79d749b69d0e 2 110 257 257 5018
0xa93429f960bceece021864d2effc857743c2ca98 4 205 1083 1083 8422
0xa9352b5547f8d296e7d98ac8e6ef8bb37f0b5abd 2 85 143 143 3866
0xa938ed36ab622c9018560299b05ec3edcb46ad53 2 88 527 527 10936
0xa9399ebb05c84f150581f8b9846bc3edd12f1fce 2 106 696 696 8008
0xa941cb59021df93bdcc105bbc12418e88dc373ea 5 331 690 690 4302
0xa943f20fb20e06e6e125b695660bbd5bf06408eb 4 183 1086 1086 8408
0xa949255ee21c18bc758517a2d24c6bde20116f82 9 664 780 780 21554
0xa94cfc71c341f29974de9253934881bfc5a7d483 4 183 1086 1086 8404
0xa95003e3f3dc062a9c0ea77b6a80816151c337d0 1 64 70 70 1646
0xa95ee8f022d7aae1871a80668ae4a736ac32ee5c 4 208 156 156 15800
0xa95f023cfca069510f5abb68a0dd66827172bcc7 5 279 521 521 6564
0xa962d35e445671eca3b5f16d0bd2da772fa62364 4 205 448 448 5108
0xa9645e84d47f40cdd907792e4e998100e9e79bb3 2 106 696 696 8008
0xa96685fbab6579ebfb2b5ee4b060b7bb444c3600 6 408 564 564 7466
0xa9673001fcb3356e013398a42d49cec95d437547 3 138 505 505 8428
0xa96bee0725fa9a11d40c4f7ef015c43d01981f3a 4 183 1086 1086 8408
0xa96d1326809dc515baf582080e22773c9703a6c6 4 183 1086 1086 8408
0xa96f7f86da488e952908e9ef5dd8f04b60bd1095 8 526 571 571 7764
0xa970a0fa02a3a8ca78933f01c671afa4a12d67da 2 106 171 171 7802
0xa9746320994fc606e704b76cc1c51a9b85bc5215 2 106 696 696 8008
0xa97c8e603d56d042943c5c341d83709edf749600 5 305 273 273 3364
0xa9839ceba56d88981ba7bdef3e2ac3a0103220d9 16 840 1792 1792 7628
0xa9877b1e05d035899131dbd1e403825166d09f92 8 403 464 464 10628
0xa988a5808f8b839fe65ec75fd5d5a005b59a466d 16 935 559 559 10268
0xa9931def75784c50e27506d9acc4c58611bd5103 4 183 1086 1086 7308
0xa995dfcea26b9c929de9c692e5080ce177f3af43 2 110 257 257 4990
0xa997a29e9527fd3e649cd34ee6f1486b4e79e0f1 4 205 448 448 5108
0xa998505ec613c45bff28dc715e26f51ad2a8ecb2 0 0 0 0 6466
0xa9ab0d74ae3c632193c6e42b44d71c09399f00e5 9 456 695 695 6936
0xa9c58c0b24f92dadb337d10221ddee30b6bac7c0 5 360 348 348 9324
0xa9cd87b323c910db41ab998f50950012a7af54a7 4 206 208 208 10410
0xa9d0ea9ab6e15b301a45f731dd84b0507021664a 4 183 451 451 4520
0xa9d3bb2a345d627d867733eafa94d77772d3f0d2 4 268 470 470 5486
0xa9d783646e16f8f4c4690163f3ac27bdabf12b37 10 720 610 610 13720
0xa9dac569e85fcfc68f978c86b8eb121f35f9ded3 1 64 77 77 1968
0xa9db79038c576d3df9decc78b881db8f55c06c87 2 108 111 111 8830
0xa9e012dbba214a139f2aca18c88ba10c460ab5da 5 270 231 231 8458
0xa9e19e5390456c68f5c6084802fc765c5803c190 4 205 448 448 5108
0xa9e27b545156c318a01193c0c11fbaecfd21bb52 4 205 448 448 5108
0xa9e4e3b1da2462752aea980698c335e70e9ab26c 9 693 501 501 4978
0xa9e5345f1cabffcebb898abfe326381867d09c6c 2 88 215 215 8126
0xaa0857228f16bc592c9473fc30ce4d304ce1f6b4 2 106 696 696 8008
0xaa0a019c3ad4556742428035dba89b6cf74ea52e 4 270 443 443 23226
0xaa0ad6c0db34f150f72839c76ed8beaad8413c21 2 88 527 527 7862
0xaa0bb10cec1fa372eb3abc17c933fc6ba863dd9e 3 195 117 117 7688
0xaa1375788ec99ec05e71bbc5074abc4e40f620a5 3 237 289 289 13368
0xaa14dbe6aa268662999c2bb2bc14d268c55de7f1 9 595 491 491 5472
0xaa1623f45f1f3830d543501e244c80f40cb43676 2 106 696 696 8008
0xaa189cefa548cad1db9ea7c65bfde0f4f6206194 4 205 448 448 5108
0xaa1acb5512f9b2ed1804ac6d79e309bc0602c125 4 183 1086 1086 8524
0xaa1df82f1436b7f692d9f1de7f5bca0be5479b38 2 106 286 286 4222
0xaa21c991b3172f9c1fa9e76399fcdde237fd13f0 3 138 310 310 9606
0xaa2d807e8a63b6de146767151f7ef4be36ff31d7 4 183 1086 1086 8408
0xaa3245a64c343ce7c2b67a9ca2cdb4399162f94e 2 108 150 150 3804
0xaa33983acfc48be1d76e0f8fe377ffe956ad84ad 4 183 1086 1086 8404
0xaa3ad367e6e474755979b41d21913a210771bab3 3 171 843 843 9868
0xaa3bbf21753facd49dde15c5b0ae95c37e20ab2a 1 64 51 51 5234
0xaa3e80a42e7bac1072bee7ee5ac72123969b8400 3 161 263 263 15350
0xaa422bb769a7581fc4a18ce04ae54082965a7279 4 183 451 451 4520
0xaa454aa11cbd45e99b45fd127b82c54916f41424 2 137 147 147 6230
0xaa4968d11badda75f7dc02db58f4eba0507ed20c 1 96 59 59 20242
0xaa4ad2c84464709ded08fd648b855af419f0af8e 2 137 63 63 278
